date,store,item,sales,predicted_sales
2017-06-25,6,31,80,72.02
2017-07-02,6,31,80,72.08
2016-06-18,6,31,81,72.02
2016-07-22,6,31,81,72.1
2017-07-14,6,31,81,72.09
2017-07-29,6,31,81,72.1
2017-07-30,6,31,82,72.09
2015-06-13,6,31,83,72.17
2016-07-17,6,31,83,72.09
2016-09-24,6,31,84,72.0
2017-04-08,6,31,85,72.02
2017-07-08,6,31,91,72.09
2017-07-14,6,32,56,56.0
2017-07-15,6,32,56,56.0
2017-08-05,6,32,56,56.0
2017-11-19,6,32,56,56.0
2015-05-14,6,32,57,56.0
2015-06-28,6,32,57,56.0
2016-11-06,6,32,57,56.0
2017-06-08,6,32,57,56.0
2017-07-01,6,32,57,56.0
2017-11-04,6,32,57,56.0
2016-05-08,6,32,58,56.0
2017-07-16,6,32,58,56.0
2015-07-06,6,32,59,56.0
2014-04-27,6,32,60,56.0
2015-06-13,6,32,60,56.0
2015-07-11,6,32,60,56.0
2017-07-27,6,32,60,56.0
2017-07-22,6,32,61,56.0
2017-09-02,6,32,61,56.0
2017-11-26,6,32,61,56.0
2014-06-29,6,32,62,56.0
2017-04-08,6,32,62,56.0
2017-07-07,6,32,62,56.0
2017-11-05,6,32,62,56.0
2015-07-25,6,32,63,56.0
2017-06-10,6,32,63,56.0
2017-07-29,6,32,64,56.0
2015-05-03,6,32,66,56.0
2017-07-28,6,32,69,56.0
2017-07-23,6,32,75,56.0
2017-07-20,6,33,87,86.76
2015-07-17,6,33,88,86.91
2016-06-10,6,33,88,86.92
2016-07-17,6,33,88,86.96
2016-07-22,6,33,88,86.9
2014-07-13,6,33,89,86.99
2016-07-16,6,33,89,86.9
2016-07-08,6,33,90,86.92
2016-07-24,6,33,90,86.97
2017-04-22,6,33,90,86.74
2017-06-18,6,33,90,86.82
2017-07-15,6,33,91,86.77
2017-07-22,6,33,91,86.76
2017-06-04,6,33,92,86.85
2017-07-08,6,33,92,86.78
2016-08-14,6,33,93,86.96
2017-07-07,6,33,93,86.78
2017-07-30,6,33,93,86.83
2017-08-30,6,33,93,86.74
2017-07-23,6,33,94,86.83
2017-08-12,6,33,95,86.76
2015-07-26,6,33,96,86.98
2017-05-05,6,33,96,86.77
2017-07-13,6,33,97,86.78
2017-07-09,6,33,98,86.85
2017-05-28,6,33,99,86.81
2016-07-03,6,33,100,86.96
2017-07-02,6,33,100,86.85
2017-07-16,6,33,102,86.82
2015-07-03,6,33,112,86.9
2016-04-17,6,34,36,35.46
2016-07-17,6,34,36,35.04
2017-05-28,6,34,36,35.06
2017-07-15,6,34,36,35.0
2014-05-10,6,34,37,35.11
2014-08-10,6,34,37,35.07
2015-06-07,6,34,37,35.07
2015-07-04,6,34,37,35.03
2015-07-05,6,34,37,35.07
2015-08-23,6,34,37,35.03
2016-07-07,6,34,37,35.04
2016-08-07,6,34,37,35.08
2017-07-25,6,34,37,34.95
2017-09-03,6,34,37,35.05
2014-07-20,6,34,38,35.03
2015-06-28,6,34,38,35.03
2016-06-04,6,34,38,35.04
2016-06-12,6,34,38,35.08
2016-11-20,6,34,38,35.04
2017-06-25,6,34,38,35.01
2017-07-22,6,34,38,35.0
2017-09-29,6,34,38,35.0
2014-04-06,6,34,39,35.6
2017-06-23,6,34,39,35.0
2017-07-12,6,34,39,34.95
2017-07-18,6,34,39,34.95
2017-09-22,6,34,39,35.0
2017-07-30,6,34,41,35.01
2016-07-16,6,34,44,35.03
2016-06-05,6,34,49,35.08
2015-07-26,6,35,85,84.17
2016-06-19,6,35,85,84.07
2014-05-11,6,35,86,84.42
2016-07-30,6,35,86,84.2
2016-08-25,6,35,86,84.05
2017-06-14,6,35,86,83.97
2017-07-02,6,35,86,84.03
2017-08-13,6,35,86,84.03
2014-06-15,6,35,87,84.43
2015-07-12,6,35,87,84.06
2017-07-12,6,35,87,83.99
2017-07-29,6,35,87,84.2
2017-08-11,6,35,87,83.97
2016-08-06,6,35,88,84.01
2017-05-21,6,35,88,84.07
2016-05-29,6,35,89,84.19
2016-06-25,6,35,90,84.05
2016-11-27,6,35,90,84.22
2017-06-25,6,35,90,84.07
2017-07-22,6,35,90,84.08
2017-07-28,6,35,90,84.17
2017-05-07,6,35,91,84.0
2017-06-10,6,35,91,83.98
2016-07-15,6,35,92,84.01
2016-06-04,6,35,93,83.99
2016-06-12,6,35,94,84.02
2016-07-17,6,35,96,84.08
2017-06-11,6,35,96,84.0
2017-07-30,6,35,100,84.22
2016-07-24,6,35,101,84.1
2016-06-26,6,36,97,95.93
2016-07-31,6,36,97,95.9
2017-04-09,6,36,97,95.87
2017-04-16,6,36,97,95.87
2017-05-05,6,36,97,95.89
2017-07-06,6,36,97,95.91
2015-07-07,6,36,98,95.87
2017-06-25,6,36,98,95.96
2017-08-18,6,36,98,95.88
2015-06-06,6,36,99,95.85
2017-05-21,6,36,99,95.92
2017-07-15,6,36,99,95.9
2017-08-19,6,36,99,95.88
2017-06-04,6,36,100,95.89
2017-07-14,6,36,100,95.9
2017-05-31,6,36,101,95.89
2016-07-17,6,36,102,95.86
2016-06-19,6,36,103,95.83
2017-06-24,6,36,105,95.96
2017-07-22,6,36,105,95.97
2017-06-18,6,36,106,95.87
2017-07-02,6,36,106,95.92
2015-06-13,6,36,107,95.83
2016-07-24,6,36,107,95.96
2016-07-03,6,36,108,95.88
2016-07-10,6,36,108,95.86
2016-07-23,6,36,109,95.96
2017-07-30,6,36,110,95.97
2016-06-05,6,36,111,95.85
2017-07-09,6,36,123,95.9
2017-04-08,6,37,39,39.0
2017-06-21,6,37,39,39.0
2017-07-02,6,37,39,39.0
2013-07-27,6,37,40,39.0
2014-07-27,6,37,40,39.0
2014-08-08,6,37,40,39.0
2015-05-16,6,37,40,39.0
2016-07-31,6,37,40,39.0
2016-08-13,6,37,40,39.0
2016-08-28,6,37,40,39.0
2016-11-20,6,37,40,39.0
2017-07-23,6,37,40,39.0
2017-08-25,6,37,40,39.0
2016-06-18,6,37,41,39.0
2016-07-07,6,37,41,39.0
2016-07-15,6,37,41,39.0
2016-07-29,6,37,41,39.0
2015-07-25,6,37,42,39.0
2016-05-29,6,37,42,39.0
2016-07-17,6,37,42,39.0
2017-08-20,6,37,42,39.0
2015-07-26,6,37,43,39.0
2016-07-19,6,37,43,39.0
2017-07-22,6,37,43,39.0
2017-07-30,6,37,43,39.0
2016-05-01,6,37,44,39.0
2016-06-05,6,37,44,39.0
2017-05-13,6,37,44,39.0
2017-07-15,6,37,48,39.0
2017-05-27,6,37,50,39.0
2017-07-29,6,38,100,99.89
2014-07-06,6,38,101,99.69
2017-07-14,6,38,101,99.89
2017-10-29,6,38,101,99.8
2015-06-07,6,38,102,99.75
2016-07-24,6,38,102,99.89
2014-05-18,6,38,103,99.96
2015-06-27,6,38,103,99.96
2016-06-18,6,38,103,99.97
2017-05-06,6,38,103,99.73
2017-06-25,6,38,103,99.95
2017-07-08,6,38,103,99.64
2017-11-12,6,38,103,99.8
2017-07-09,6,38,104,99.69
2017-07-16,6,38,104,99.9
2017-05-14,6,38,105,99.96
2016-06-26,6,38,106,99.95
2017-07-01,6,38,106,99.64
2017-08-06,6,38,107,99.64
2016-07-03,6,38,108,99.64
2016-07-17,6,38,108,99.91
2016-08-28,6,38,109,99.89
2014-07-26,6,38,110,99.92
2017-07-23,6,38,111,99.89
2016-05-08,6,38,112,99.73
2016-07-31,6,38,112,99.89
2017-08-12,6,38,114,99.89
2017-07-02,6,38,119,99.64
2017-07-30,6,38,120,99.89
2017-06-11,6,38,123,99.8
2017-07-23,6,39,57,56.64
2017-08-27,6,39,57,56.71
2015-07-12,6,39,58,56.7
2015-07-24,6,39,58,56.67
2016-05-01,6,39,58,56.73
2016-05-29,6,39,58,56.73
2016-07-07,6,39,58,56.7
2016-07-09,6,39,58,56.59
2016-07-23,6,39,58,56.61
2017-08-20,6,39,58,56.66
2014-07-12,6,39,59,56.72
2017-05-14,6,39,59,56.69
2017-07-22,6,39,59,56.61
2014-07-27,6,39,60,56.73
2016-05-07,6,39,60,56.72
2017-07-01,6,39,60,56.72
2017-07-30,6,39,60,56.68
2016-06-28,6,39,61,56.65
2016-07-28,6,39,61,56.65
2017-06-04,6,39,61,56.69
2017-07-08,6,39,61,56.7
2017-07-27,6,39,61,56.66
2017-08-19,6,39,61,56.64
2017-07-29,6,39,62,56.66
2016-07-31,6,39,64,56.67
2017-07-02,6,39,64,56.73
2017-07-09,6,39,65,56.62
2017-08-13,6,39,65,56.67
2016-06-26,6,39,66,56.6
2016-07-10,6,39,72,56.63
2015-06-05,6,40,40,39.4
2015-07-30,6,40,40,39.44
2016-06-26,6,40,40,39.15
2016-06-29,6,40,40,39.16
2016-07-15,6,40,40,39.15
2017-07-19,6,40,40,39.15
2017-07-23,6,40,40,39.14
2015-07-24,6,40,41,39.42
2016-07-10,6,40,41,39.14
2017-05-05,6,40,41,39.13
2017-07-01,6,40,41,39.15
2017-07-07,6,40,41,39.15
2017-09-30,6,40,41,39.17
2015-05-21,6,40,42,39.4
2016-05-22,6,40,42,39.12
2017-08-19,6,40,42,39.15
2015-06-02,6,40,43,39.4
2016-07-05,6,40,43,39.15
2016-08-14,6,40,43,39.14
2017-05-28,6,40,43,39.15
2017-09-17,6,40,43,39.14
2017-09-24,6,40,43,39.14
2016-07-27,6,40,44,39.18
2017-07-29,6,40,44,39.18
2017-09-07,6,40,44,39.15
2015-07-25,6,40,45,39.45
2017-05-07,6,40,45,39.12
2014-07-27,6,40,46,39.84
2017-07-16,6,40,50,39.14
2017-07-30,6,40,51,39.16
2014-08-02,6,41,31,30.0
2014-10-17,6,41,31,30.0
2015-07-04,6,41,31,30.0
2015-11-15,6,41,31,30.0
2016-10-22,6,41,31,30.0
2017-04-02,6,41,31,30.0
2017-06-23,6,41,31,30.0
2017-07-16,6,41,31,30.0
2015-04-26,6,41,32,30.0
2016-06-12,6,41,32,30.0
2016-07-16,6,41,32,30.0
2016-09-17,6,41,32,30.0
2016-11-19,6,41,32,30.0
2017-06-17,6,41,32,30.0
2017-07-25,6,41,32,29.9
2014-07-03,6,41,33,29.97
2014-07-27,6,41,33,29.98
2015-06-28,6,41,33,29.98
2015-07-31,6,41,33,29.99
2015-09-27,6,41,33,29.98
2016-07-23,6,41,33,30.0
2017-06-15,6,41,33,29.97
2015-08-30,6,41,34,29.99
2016-05-24,6,41,34,29.93
2017-06-28,6,41,34,29.91
2017-09-03,6,41,34,30.0
2017-05-07,6,41,35,30.0
2017-07-09,6,41,35,30.0
2017-07-21,6,41,35,30.0
2017-07-08,6,41,37,30.0
2016-09-18,6,42,48,47.88
2017-06-16,6,42,48,47.83
2017-07-02,6,42,48,47.82
2017-07-14,6,42,48,47.82
2017-08-18,6,42,48,47.85
2014-07-08,6,42,49,47.81
2014-07-22,6,42,49,47.87
2016-06-05,6,42,49,47.81
2016-07-01,6,42,49,47.8
2016-07-15,6,42,49,47.82
2016-08-20,6,42,49,47.86
2017-05-19,6,42,49,47.85
2017-09-27,6,42,49,47.92
2013-11-10,6,42,50,47.84
2014-06-29,6,42,50,48.0
2014-09-21,6,42,50,47.89
2016-09-24,6,42,50,47.88
2017-06-11,6,42,50,47.83
2017-07-09,6,42,50,47.82
2017-09-01,6,42,50,47.79
2014-07-13,6,42,51,47.86
2016-07-02,6,42,51,47.81
2016-07-30,6,42,51,47.96
2016-07-31,6,42,51,47.98
2017-06-25,6,42,51,47.89
2017-05-28,6,42,53,47.97
2017-07-16,6,42,53,47.85
2016-11-27,6,42,54,47.95
2014-07-06,6,42,57,47.83
2017-06-18,6,42,60,47.87
2017-07-02,6,43,65,64.6
2017-07-11,6,43,65,64.64
2016-07-10,6,43,66,64.5
2016-07-17,6,43,66,64.46
2016-07-29,6,43,66,64.75
2016-08-21,6,43,66,64.46
2017-06-17,6,43,66,64.36
2017-08-06,6,43,66,64.53
2017-06-02,6,43,67,64.8
2017-09-17,6,43,67,64.33
2014-09-21,6,43,68,64.43
2015-05-03,6,43,68,64.79
2017-05-13,6,43,68,64.39
2017-06-14,6,43,68,64.64
2017-07-08,6,43,68,64.5
2017-07-25,6,43,68,64.63
2015-07-05,6,43,70,64.63
2016-05-01,6,43,70,64.72
2016-06-25,6,43,70,64.46
2017-11-11,6,43,72,64.33
2017-07-09,6,43,73,64.4
2016-07-02,6,43,74,64.7
2016-07-03,6,43,74,64.77
2017-03-04,6,43,75,64.56
2017-07-14,6,43,75,64.64
2017-07-23,6,43,75,64.36
2016-06-19,6,43,76,64.46
2016-07-22,6,43,76,64.73
2017-06-24,6,43,77,64.36
2016-05-15,6,43,80,64.48
2017-04-22,6,44,39,38.11
2017-06-01,6,44,39,38.14
2017-07-21,6,44,39,38.13
2014-06-07,6,44,40,38.21
2015-05-17,6,44,40,38.39
2016-06-11,6,44,40,38.16
2016-07-28,6,44,40,38.29
2016-11-19,6,44,40,38.15
2017-07-15,6,44,40,38.13
2014-07-19,6,44,41,38.2
2017-05-14,6,44,41,38.31
2017-08-26,6,44,41,38.19
2015-10-18,6,44,42,38.41
2016-07-29,6,44,42,38.29
2017-08-13,6,44,42,38.33
2016-07-31,6,44,44,38.54
2017-05-06,6,44,44,38.11
2017-07-09,6,44,44,38.33
2017-08-18,6,44,44,38.13
2016-08-14,6,44,45,38.35
2017-07-29,6,44,45,38.27
2017-07-30,6,44,45,38.52
2017-06-18,6,44,46,38.34
2017-08-11,6,44,46,38.13
2014-06-29,6,44,47,38.63
2016-09-04,6,44,47,38.35
2017-07-23,6,44,47,38.35
2016-07-10,6,44,49,38.35
2017-07-08,6,44,49,38.13
2017-07-16,6,44,51,38.33
2016-05-08,6,45,100,99.05
2017-09-17,6,45,100,99.02
2016-04-10,6,45,101,99.05
2016-06-26,6,45,101,99.11
2016-07-13,6,45,101,98.97
2016-08-18,6,45,101,99.03
2017-05-20,6,45,101,99.11
2017-08-04,6,45,101,98.96
2017-08-27,6,45,101,99.08
2017-11-03,6,45,101,98.96
2015-07-03,6,45,102,99.05
2016-07-17,6,45,103,99.02
2017-05-07,6,45,103,99.06
2017-07-02,6,45,103,99.03
2017-08-06,6,45,103,99.03
2016-07-02,6,45,104,99.03
2017-04-09,6,45,104,99.05
2017-07-15,6,45,104,99.02
2017-05-26,6,45,106,99.04
2017-06-16,6,45,106,98.98
2017-08-26,6,45,106,99.08
2016-07-10,6,45,107,99.02
2017-06-17,6,45,108,99.05
2016-06-12,6,45,109,99.05
2017-06-11,6,45,109,99.05
2016-07-16,6,45,112,99.02
2016-07-24,6,45,112,99.08
2017-07-01,6,45,113,99.03
2017-07-30,6,45,113,99.28
2016-08-14,6,45,118,99.02
2017-09-10,6,46,76,75.32
2016-07-17,6,46,77,75.53
2017-06-17,6,46,77,75.42
2017-08-06,6,46,77,75.32
2015-07-26,6,46,78,75.48
2017-06-18,6,46,78,75.36
2017-06-23,6,46,78,75.26
2017-07-01,6,46,78,75.37
2017-07-02,6,46,78,75.33
2017-07-08,6,46,78,75.37
2017-08-20,6,46,78,75.29
2014-06-08,6,46,79,75.57
2015-07-11,6,46,79,75.63
2015-07-24,6,46,79,75.53
2016-07-07,6,46,79,75.52
2016-07-29,6,46,79,75.52
2017-04-23,6,46,79,75.25
2017-07-30,6,46,79,75.37
2016-05-08,6,46,80,75.49
2016-07-22,6,46,80,75.48
2017-05-20,6,46,80,75.34
2017-07-09,6,46,81,75.33
2016-11-27,6,46,82,75.44
2017-06-09,6,46,82,75.34
2017-06-25,6,46,82,75.23
2017-07-22,6,46,82,75.35
2015-07-05,6,46,85,75.59
2016-07-31,6,46,87,75.5
2016-06-10,6,46,91,75.51
2016-07-10,6,46,94,75.48
2017-11-28,6,47,30,29.98
2013-05-19,6,47,31,29.96
2014-05-03,6,47,31,29.96
2015-04-23,6,47,31,29.97
2015-08-09,6,47,31,29.96
2016-05-19,6,47,31,29.97
2016-05-22,6,47,31,29.97
2017-06-23,6,47,31,29.96
2014-04-12,6,47,32,29.95
2014-06-12,6,47,32,29.97
2015-07-23,6,47,32,29.97
2017-06-09,6,47,32,29.96
2014-06-13,6,47,33,29.97
2014-07-27,6,47,33,29.97
2016-06-02,6,47,33,29.97
2016-06-16,6,47,33,29.97
2016-06-19,6,47,33,29.96
2016-07-07,6,47,33,29.97
2016-07-10,6,47,33,29.96
2017-09-10,6,47,33,29.96
2016-07-24,6,47,34,29.97
2017-06-02,6,47,34,29.96
2017-07-22,6,47,34,29.95
2017-08-27,6,47,34,29.95
2015-08-30,6,47,35,29.97
2017-07-08,6,47,36,29.95
2016-10-02,6,47,38,29.96
2016-07-03,6,47,39,29.96
2017-09-17,6,47,40,29.96
2017-06-24,6,47,41,29.96
2017-06-11,6,48,65,64.07
2017-07-29,6,48,66,64.05
2017-08-03,6,48,66,64.03
2014-06-07,6,48,67,64.27
2014-07-13,6,48,67,64.27
2017-04-30,6,48,67,64.39
2017-06-10,6,48,67,64.06
2017-09-22,6,48,67,64.04
2017-11-11,6,48,67,64.04
2014-08-24,6,48,68,64.26
2015-07-05,6,48,68,64.28
2016-06-03,6,48,68,64.1
2016-06-12,6,48,68,64.13
2016-07-24,6,48,68,64.11
2015-05-03,6,48,69,64.29
2017-07-08,6,48,69,64.05
2017-08-06,6,48,69,64.06
2016-07-10,6,48,70,64.12
2014-07-06,6,48,71,64.27
2015-06-25,6,48,71,64.27
2017-07-16,6,48,72,64.06
2015-07-04,6,48,73,64.27
2017-05-28,6,48,73,64.05
2017-07-09,6,48,73,64.06
2017-07-23,6,48,73,64.05
2017-07-30,6,48,73,64.38
2016-07-31,6,48,75,64.44
2017-04-09,6,48,75,64.07
2015-05-10,6,48,76,64.29
2016-07-16,6,48,82,64.12
2017-05-11,6,49,38,37.95
2017-05-26,6,49,38,37.95
2017-05-28,6,49,38,37.95
2017-07-07,6,49,38,37.95
2017-11-03,6,49,38,37.95
2017-11-12,6,49,38,37.95
2016-08-27,6,49,39,38.0
2017-06-21,6,49,39,37.95
2015-07-04,6,49,40,38.0
2015-07-23,6,49,40,38.0
2016-06-28,6,49,40,38.0
2017-07-16,6,49,40,37.95
2014-06-29,6,49,41,38.0
2016-07-16,6,49,41,38.0
2016-08-13,6,49,41,38.0
2014-07-27,6,49,42,38.0
2015-07-24,6,49,42,38.0
2016-07-03,6,49,42,38.0
2016-07-24,6,49,42,38.0
2016-11-26,6,49,42,38.0
2017-05-14,6,49,42,37.95
2017-08-19,6,49,42,37.95
2017-07-14,6,49,43,37.95
2015-07-19,6,49,44,38.0
2016-06-03,6,49,44,38.0
2017-03-26,6,49,45,37.95
2017-06-18,6,49,45,37.95
2017-11-05,6,49,45,37.95
2017-07-23,6,49,47,37.95
2017-07-02,6,49,51,37.95
2015-07-18,6,50,84,83.68
2016-07-10,6,50,84,83.59
2016-07-16,6,50,84,83.38
2016-07-31,6,50,84,83.52
2017-06-09,6,50,84,83.33
2017-07-15,6,50,84,83.37
2014-07-26,6,50,85,83.62
2014-07-27,6,50,85,83.82
2016-07-08,6,50,85,83.36
2016-07-09,6,50,85,83.37
2017-05-21,6,50,85,83.58
2017-08-27,6,50,85,83.51
2017-07-09,6,50,86,83.56
2017-07-16,6,50,86,83.57
2016-06-25,6,50,87,83.29
2017-07-29,6,50,87,83.29
2015-07-26,6,50,88,83.8
2017-07-01,6,50,88,83.36
2017-07-22,6,50,88,83.36
2016-06-26,6,50,89,83.52
2017-07-23,6,50,89,83.56
2017-07-27,6,50,89,83.28
2016-07-17,6,50,90,83.6
2017-06-25,6,50,90,83.5
2017-08-13,6,50,90,83.57
2014-07-13,6,50,92,83.9
2017-06-23,6,50,93,83.33
2016-07-03,6,50,95,83.6
2017-06-11,6,50,100,83.56
2017-07-02,6,50,111,83.57
2015-05-31,7,1,29,28.53
2016-05-29,7,1,29,28.11
2016-07-26,7,1,29,28.19
2017-04-08,7,1,29,28.01
2017-07-30,7,1,29,28.1
2017-10-13,7,1,29,28.01
2017-11-30,7,1,29,28.18
2014-06-01,7,1,30,28.43
2014-11-16,7,1,30,28.42
2015-07-09,7,1,30,28.51
2015-07-12,7,1,30,28.43
2016-07-09,7,1,30,28.01
2016-07-28,7,1,30,28.19
2017-04-14,7,1,30,28.0
2017-04-15,7,1,30,28.0
2017-06-17,7,1,30,27.99
2017-06-25,7,1,30,28.02
2017-07-07,7,1,30,28.01
2017-07-23,7,1,30,28.0
2016-06-23,7,1,31,28.09
2017-05-07,7,1,31,28.01
2017-06-22,7,1,31,28.08
2016-06-05,7,1,32,28.01
2016-08-13,7,1,32,28.01
2015-06-07,7,1,33,28.43
2016-07-10,7,1,33,28.01
2017-07-15,7,1,34,28.0
2016-06-12,7,1,35,28.01
2016-04-24,7,1,36,28.03
2014-06-15,7,1,40,28.42
2017-05-21,7,2,67,66.85
2017-08-06,7,2,67,66.88
2016-06-29,7,2,68,66.91
2017-05-05,7,2,68,66.9
2017-06-09,7,2,68,66.91
2017-06-17,7,2,68,66.86
2017-07-15,7,2,68,66.86
2017-07-26,7,2,68,66.87
2017-09-03,7,2,68,66.88
2017-10-29,7,2,68,66.84
2015-07-05,7,2,69,66.92
2015-07-12,7,2,69,66.92
2015-08-23,7,2,69,66.89
2016-05-01,7,2,70,66.9
2017-07-09,7,2,70,66.88
2016-06-12,7,2,71,66.91
2016-08-14,7,2,71,66.9
2015-08-08,7,2,72,66.92
2016-07-03,7,2,72,66.91
2017-06-16,7,2,72,66.89
2017-07-30,7,2,73,66.84
2017-08-19,7,2,73,66.86
2016-07-19,7,2,74,66.93
2015-08-09,7,2,75,66.92
2017-06-04,7,2,75,66.88
2017-09-24,7,2,75,66.84
2017-05-14,7,2,76,66.85
2017-07-02,7,2,77,66.88
2017-07-16,7,2,77,66.86
2017-07-23,7,2,80,66.84
2017-07-18,7,3,44,44.0
2017-08-19,7,3,44,44.0
2015-05-24,7,3,45,44.0
2017-04-09,7,3,45,44.0
2017-06-16,7,3,45,44.0
2017-08-06,7,3,45,44.0
2017-10-21,7,3,45,44.0
2014-07-19,7,3,46,44.0
2016-08-26,7,3,46,44.0
2016-11-05,7,3,46,44.0
2017-05-05,7,3,46,44.0
2017-06-23,7,3,46,44.0
2017-09-17,7,3,46,44.0
2015-05-02,7,3,47,44.0
2017-06-25,7,3,47,44.0
2017-07-19,7,3,47,44.0
2017-07-29,7,3,47,44.0
2017-08-20,7,3,47,44.0
2017-10-14,7,3,47,44.0
2014-06-08,7,3,48,44.0
2016-05-15,7,3,48,44.0
2016-06-25,7,3,48,44.0
2016-07-02,7,3,50,44.0
2016-07-16,7,3,50,44.0
2017-06-24,7,3,51,44.0
2017-07-09,7,3,51,44.0
2017-07-30,7,3,51,44.0
2015-07-12,7,3,52,44.0
2017-07-23,7,3,52,44.0
2017-07-02,7,3,60,44.0
2016-07-16,7,4,28,28.0
2016-09-25,7,4,28,28.0
2017-05-18,7,4,28,27.99
2017-06-03,7,4,28,27.99
2017-06-18,7,4,28,27.99
2017-09-24,7,4,28,27.99
2017-10-29,7,4,28,27.99
2017-11-24,7,4,28,27.99
2015-05-08,7,4,29,28.0
2015-05-10,7,4,29,28.0
2016-06-04,7,4,29,28.0
2016-11-19,7,4,29,28.0
2017-08-16,7,4,29,27.99
2017-09-30,7,4,29,27.99
2013-06-06,7,4,30,28.0
2016-08-27,7,4,30,28.0
2017-06-06,7,4,30,27.99
2017-07-01,7,4,30,27.99
2017-07-30,7,4,30,27.99
2016-07-29,7,4,31,28.0
2016-09-03,7,4,31,28.0
2017-07-18,7,4,31,27.99
2016-07-10,7,4,32,28.0
2015-07-02,7,4,33,28.0
2016-07-31,7,4,33,28.0
2017-07-06,7,4,33,27.99
2014-07-19,7,4,34,28.0
2016-07-09,7,4,34,28.0
2017-05-06,7,4,34,27.99
2017-06-10,7,4,34,27.99
2016-06-26,7,5,24,23.87
2016-07-15,7,5,24,23.87
2016-07-23,7,5,24,23.87
2016-07-24,7,5,24,23.87
2016-09-25,7,5,24,23.87
2017-05-02,7,5,24,23.89
2017-05-17,7,5,24,23.82
2017-06-25,7,5,24,23.82
2017-07-16,7,5,24,23.82
2017-07-23,7,5,24,23.82
2017-09-21,7,5,24,23.82
2017-11-23,7,5,24,23.81
2015-06-27,7,5,25,23.9
2015-07-25,7,5,25,23.9
2016-11-06,7,5,25,23.93
2016-11-18,7,5,25,23.86
2017-03-09,7,5,25,23.82
2017-05-05,7,5,25,23.89
2017-06-08,7,5,25,23.82
2017-11-22,7,5,25,23.81
2016-09-17,7,5,26,23.87
2017-06-18,7,5,26,23.82
2017-07-04,7,5,26,23.89
2017-11-12,7,5,26,23.81
2016-06-30,7,5,27,23.87
2016-06-18,7,5,28,23.87
2016-07-06,7,5,29,23.94
2017-07-22,7,5,29,23.82
2016-06-19,7,5,30,23.87
2017-06-11,7,5,31,23.82
2017-04-29,7,6,68,67.98
2017-06-24,7,6,68,68.0
2017-07-27,7,6,68,68.0
2016-05-14,7,6,69,67.98
2016-05-29,7,6,69,67.98
2017-06-30,7,6,69,68.0
2017-07-13,7,6,69,68.0
2017-07-15,7,6,69,68.0
2017-07-16,7,6,69,68.0
2017-07-23,7,6,69,68.0
2016-06-18,7,6,70,68.0
2016-07-01,7,6,70,67.98
2016-07-23,7,6,70,68.0
2016-08-07,7,6,70,67.98
2016-09-02,7,6,70,67.98
2017-07-02,7,6,70,67.98
2017-08-04,7,6,70,67.98
2017-05-21,7,6,71,67.98
2017-07-09,7,6,71,67.98
2017-08-13,7,6,71,68.0
2017-08-27,7,6,71,68.0
2016-06-11,7,6,74,67.98
2016-07-30,7,6,74,68.0
2017-06-07,7,6,74,67.98
2017-07-30,7,6,74,68.0
2017-08-05,7,6,74,67.98
2015-07-19,7,6,75,68.0
2017-07-22,7,6,77,68.0
2017-06-04,7,6,80,67.98
2016-07-10,7,6,81,67.98
2017-06-23,7,7,68,67.64
2017-07-01,7,7,68,67.64
2017-07-08,7,7,68,67.64
2017-07-29,7,7,68,67.64
2016-06-16,7,7,69,67.66
2017-07-07,7,7,69,67.64
2014-08-31,7,7,70,67.78
2015-07-18,7,7,70,67.72
2016-05-08,7,7,70,67.75
2016-05-29,7,7,70,67.75
2016-06-25,7,7,70,67.66
2017-06-18,7,7,70,67.73
2017-07-06,7,7,70,67.64
2017-07-15,7,7,70,67.64
2014-06-01,7,7,71,67.85
2015-07-26,7,7,71,67.81
2016-07-17,7,7,71,67.75
2017-07-09,7,7,71,67.73
2017-07-28,7,7,71,67.64
2017-11-25,7,7,71,67.57
2015-07-19,7,7,72,67.81
2016-06-19,7,7,72,67.75
2017-07-20,7,7,74,67.64
2017-06-11,7,7,75,67.73
2017-06-25,7,7,75,67.73
2017-07-14,7,7,75,67.64
2014-07-20,7,7,77,67.85
2014-07-26,7,7,77,67.76
2016-05-01,7,7,77,67.75
2016-07-31,7,7,84,67.75
2017-07-20,7,8,85,84.95
2017-08-19,7,8,85,84.86
2017-09-30,7,8,85,84.86
2017-06-25,7,8,86,84.95
2017-06-10,7,8,87,84.96
2015-07-18,7,8,88,85.0
2016-06-26,7,8,88,84.99
2016-07-23,7,8,88,84.99
2016-07-31,7,8,88,84.99
2017-07-01,7,8,88,84.96
2014-06-08,7,8,89,85.0
2014-04-20,7,8,90,84.99
2015-06-07,7,8,90,85.0
2015-11-15,7,8,90,84.93
2017-05-14,7,8,90,84.95
2017-07-14,7,8,91,84.95
2016-05-06,7,8,92,85.0
2016-07-02,7,8,92,85.0
2017-07-18,7,8,92,84.96
2014-08-03,7,8,93,84.96
2015-07-11,7,8,93,84.99
2017-04-02,7,8,93,84.96
2017-07-23,7,8,94,84.95
2017-07-16,7,8,95,84.96
2016-07-30,7,8,97,84.99
2016-07-10,7,8,102,85.0
2016-07-17,7,8,102,85.0
2016-07-03,7,8,105,85.0
2017-07-30,7,8,106,84.95
2016-07-24,7,8,107,84.99
